地区,类型,名称,链接,标记
重庆,合作办学项目,重庆理工大学与韩国科学技术院合作举办计算机科学与技术专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/1165,▲
重庆,合作办学项目,西南大学与澳大利亚国立大学合作举办心理学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/1166,▲
重庆,合作办学项目,重庆第二师范学院与美国纽约州立大学新帕尔兹分校合作举办学前教育专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2147,▲
重庆,合作办学项目,重庆邮电大学与美国纽约州立大学阿尔巴尼分校合作举办软件工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2190,▲
重庆,合作办学项目,西南大学与新西兰奥克兰大学合作举办计算机科学与技术专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2191,▲
重庆,合作办学项目,四川美术学院与意大利米兰新美术学院合作举办环境设计专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2370,▲
重庆,合作办学项目,重庆邮电大学与英国伦敦布鲁内尔大学合作举办通信工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2371,▲
重庆,合作办学项目,重庆医科大学与英国莱斯特大学合作举办临床医学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2434,▲
重庆,合作办学项目,重庆文理学院与美国北卡罗莱纳大学威尔明顿分校合作举办数学与应用数学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2435,▲
重庆,合作办学项目,重庆科技大学与芬兰哈格-哈里亚应用科学大学合作举办物流管理专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2510,▲
重庆,合作办学项目,重庆第二师范学院与西班牙埃斯特雷马杜拉大学合作举办食品质量与安全专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2563,▲
重庆,合作办学项目,西南大学与美国密苏里州立大学合作举办植物科学与技术专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2564,▲
重庆,合作办学项目,重庆师范大学与英国知山大学合作举办生物科学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2657,▲
重庆,合作办学项目,西南大学与澳大利亚詹姆斯库克大学合作举办动物科学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2760,▲
重庆,合作办学项目,长江师范学院与马来西亚理科大学合作举办土木工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2761,▲
重庆,合作办学项目,四川外国语大学与法国斯特拉斯堡大学合作举办物流管理专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2918,▲
重庆,合作办学项目,重庆移通学院与德国北黑森应用技术大学合作举办机械设计制造及其自动化专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2919,▲
重庆,合作办学项目,重庆文理学院与俄罗斯库兹巴斯国立技术大学合作举办材料成型及控制工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/3134,▲
重庆,合作办学项目,重庆财经学院与西班牙拉科鲁尼亚大学合作举办工业工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/3299,▲
江苏,合作办学机构,西交利物浦大学（Xi’an Jiaotong-Liverpool University）,https://www.crs.jsj.edu.cn/aproval/detail/112,"▲, ■"
江苏,合作办学机构,"江南大学北美学院（North American College,Jiangnan University）",https://www.crs.jsj.edu.cn/aproval/detail/390,●
江苏,合作办学机构,"中国人民大学中法学院（Sino-French Institute, Renmin University of China）",https://www.crs.jsj.edu.cn/aproval/detail/686,▲
江苏,合作办学机构,昆山杜克大学（Kunshan Duke University）,https://www.crs.jsj.edu.cn/aproval/detail/1004,"▲, ■"
江苏,合作办学机构,南京理工大学中法工程师学院（Sino-French Engineer School of NUST）,https://www.crs.jsj.edu.cn/aproval/detail/2081,"▲, ■"
江苏,合作办学机构,南京信息工程大学雷丁学院（NUIST Reading Academy）,https://www.crs.jsj.edu.cn/aproval/detail/2084,"▲, ■"
江苏,合作办学机构,"江苏师范大学圣彼得堡彼得大帝理工大学联合工程学院（JSNU-SPbPU Institute of Engineering, Jiangsu Normal University）",https://www.crs.jsj.edu.cn/aproval/detail/2204,"▲, ■"
江苏,合作办学机构,"南京工业大学谢菲尔德大学联合学院（ Joint Institute of Nanjing Tech University and The University of Sheffield, Nanjing Tech University ）",https://www.crs.jsj.edu.cn/aproval/detail/2206,"▲, ■"
江苏,合作办学机构,"南京邮电大学波特兰学院（英文：Portland Institute, Nanjing University of Posts and Telecommunications）",https://www.crs.jsj.edu.cn/aproval/detail/2594,"▲, ■"
江苏,合作办学机构,"南京农业大学密西根学院（英文：MSU Institute, Nanjing Agricultural University）",https://www.crs.jsj.edu.cn/aproval/detail/2608,"▲, ■"
江苏,合作办学机构,"南京审计大学国际联合审计学院 （英文：International Joint Audit Institute, Nanjing Audit University）",https://www.crs.jsj.edu.cn/aproval/detail/2779,"▲, ■"
江苏,合作办学机构,河海大学河海里尔学院 （英文：Hohai-Lille College of Hohai University）,https://www.crs.jsj.edu.cn/aproval/detail/2780,"▲, ■"
江苏,合作办学机构,无锡太湖学院苏格兰学院 （英文：The Scotland Academy at Wuxi Taihu University）,https://www.crs.jsj.edu.cn/aproval/detail/2792,▲
江苏,合作办学机构,"江苏海洋大学马卡洛夫海洋工程学院（乌文：Колледж Морської Iнженерії Iменi С.О. Макарова, Океанiчний Унiверситет Цзянсу；     英文：Makarov College of Marine Engineering, Jiangsu Ocean University）",https://www.crs.jsj.edu.cn/aproval/detail/2961,"▲, ■"
江苏,合作办学机构,"南京财经大学梅西学院（英文：Massey Institute, Nanjing University of Finance and Economics ）",https://www.crs.jsj.edu.cn/aproval/detail/2969,▲
江苏,合作办学机构,"南京大学南京赫尔辛基大气与地球系统科学学院（英文：Nanjing-Helsinki Institute in Atmospheric and Earth System Sciences, Nanjing University ）",https://www.crs.jsj.edu.cn/aproval/detail/3157,"▲, ■"
江苏,合作办学机构,"南京信息工程大学沃特福德学院 （英文：NUIST Waterford Institute, Nanjing University of Information Science and Technology）",https://www.crs.jsj.edu.cn/aproval/detail/3159,"▲, ■"
江苏,合作办学机构,"常州工学院赫特福德学院（英文：Hertfordshire College, Changzhou Institute of Technology）",https://www.crs.jsj.edu.cn/aproval/detail/3309,▲
江苏,合作办学机构,"苏州大学国际创新药学院（英文：International College of Pharmaceutical Innovation, Soochow University）",https://www.crs.jsj.edu.cn/aproval/detail/3312,"▲, ■"
江苏,合作办学机构,徐州工程学院圣彼得堡联合工程学院（英文：Xuzhou Institute of Technology-Saint Pertersburg Joint Engineering School；     俄文：Совместный инженерный институт СТИ и СПбГЭТУ «ЛЭTИ»,https://www.crs.jsj.edu.cn/aproval/detail/3321,▲
江苏,合作办学机构,"南京工程学院奥卢学院（英文：Oulu School, Nanjing Institute of Technology）",https://www.crs.jsj.edu.cn/aproval/detail/3324,▲
江苏,合作办学项目,江苏科技大学与澳大利亚乐卓博大学合作举办工商管理专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/391,●
江苏,合作办学项目,南京师范大学与英国诺森比亚大学合作举办电气工程及其自动化专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/537,●
江苏,合作办学项目,常州大学与加拿大圣西维尔大学合作举办信息管理与信息系统专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/540,●
江苏,合作办学项目,常州大学与加拿大圣西维尔大学合作举办计算机科学与技术专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/541,●
江苏,合作办学项目,常州大学与加拿大圣西维尔大学合作举办化学工程与工艺专业本科教育项目（停止招生）,https://www.crs.jsj.edu.cn/aproval/detail/542,●
江苏,合作办学项目,南京工程学院与英国诺森比亚大学合作举办电气工程及其自动化（电气与电子工程）专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/543,●
江苏,合作办学项目,江苏理工学院与德国梅泽堡应用技术大学合作举办机械设计制造及其自动化专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/545,●
江苏,合作办学项目,江苏理工学院与德国梅泽堡应用技术大学合作举办市场营销专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/546,●
江苏,合作办学项目,江苏理工学院与德国梅泽堡应用技术大学合作举办环境工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/547,●
江苏,合作办学项目,江苏理工学院与德国梅泽堡应用技术大学合作举办应用化学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/548,●
江苏,合作办学项目,扬州大学与澳大利亚查理·斯窦大学合作举办国际商务专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/549,●
江苏,合作办学项目,南京审计大学与澳大利亚科廷大学合作举办会计学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/567,▲
江苏,合作办学项目,常熟理工学院与德国北黑森应用技术大学合作举办机械电子工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/590,▲
江苏,合作办学项目,常州工学院与英国赫特福德大学合作举办软件工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/591,▲
江苏,合作办学项目,苏州科技大学（原苏州科技学院）与英国南威尔士大学（原格拉摩根大学）合作举办工程管理专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/592,▲
江苏,合作办学项目,南京晓庄学院与英国基尔大学合作举办人文地理与城乡规划专业本科教育项目（停止招生）,https://www.crs.jsj.edu.cn/aproval/detail/615,▲
江苏,合作办学项目,盐城工学院与英国格林威治大学合作举办电气工程及其自动化专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/616,▲
江苏,合作办学项目,金陵科技学院与美国纽约州立大学科贝尔斯基尔农业与技术学院合作举办园艺专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/617,▲
江苏,合作办学项目,南京信息工程大学与英国雷丁大学合作举办应用化学专业本科教育项目（已并入南京信息工程大学雷丁学院）,https://www.crs.jsj.edu.cn/aproval/detail/618,▲
江苏,合作办学项目,常州大学与爱尔兰国立大学梅努斯合作举办电子信息工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/646,▲
江苏,合作办学项目,常州大学与爱尔兰国立大学梅努斯合作举办制药工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/647,▲
江苏,合作办学项目,金陵科技学院与澳大利亚昆士兰科技大学合作举办软件工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/648,▲
江苏,合作办学项目,金陵科技学院与英国德蒙福特大学合作举办通信工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/649,▲
江苏,合作办学项目,南京大学与加拿大滑铁卢大学合作举办资源环境与城乡规划管理专业本科教育项目（退出办学）,https://www.crs.jsj.edu.cn/aproval/detail/650,▲
江苏,合作办学项目,南京航空航天大学与英国伦敦城市大学合作举办自动化专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/651,▲
江苏,合作办学项目,南京中医药大学与澳大利亚格里菲斯大学合作举办生物制药专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/652,▲
江苏,合作办学项目,苏州大学与加拿大维多利亚大学合作举办金融学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/653,▲
江苏,合作办学项目,盐城工学院与英国格林威治大学合作举办机械设计制造及其自动化专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/654,▲
江苏,合作办学项目,中国矿业大学与澳大利亚格里菲斯大学合作举办土木工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/655,▲
江苏,合作办学项目,江南大学与澳大利亚蒙纳士大学合作举办工商管理专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/708,▲
江苏,合作办学项目,南京理工大学与英国考文垂大学合作举办工业设计专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/709,▲
江苏,合作办学项目,南京航空航天大学与澳大利亚皇家墨尔本理工大学合作举办交通运输专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/710,▲
江苏,合作办学项目,南京林业大学与加拿大不列颠哥伦比亚大学合作举办林学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/711,▲
